ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Days_Since_Customer,Total_Spending,Income_segment,Spending_segment,Recency_segment
6406,1988,Master,Married,78285.0,0,0,2013-10-28,244,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,244,1427,High income,High spending,Recent
7573,1978,PhD,Single,31626.0,1,0,2013-05-10,415,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,415,86,Low income,Low spending,Moderate
4508,1952,Graduation,Single,75127.0,0,0,2014-05-22,38,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,38,833,High income,Normal spending,Recent
221,1955,Graduation,Married,48726.0,0,1,2013-04-27,428,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,428,242,Normal income,Normal spending,Moderate
5331,1977,Graduation,Married,74985.0,0,0,2012-09-11,656,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,656,1869,High income,High spending,Inactive
1911,1987,Graduation,Together,67430.0,0,0,2012-09-05,662,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,662,1364,High income,High spending,Inactive
20,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,301,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,301,183,Normal income,Normal spending,Moderate
8786,1956,Master,Married,62058.0,0,1,2013-05-26,399,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,399,450,Normal income,Normal spending,Moderate
10582,1979,Graduation,Married,72063.0,0,1,2013-07-03,361,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,361,758,High income,Normal spending,Moderate
1915,1951,PhD,Married,78939.0,0,0,2013-12-12,199,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,199,1507,High income,High spending,Recent
8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,431,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,431,654,Normal income,Normal spending,Moderate
2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,442,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,442,81,Low income,Low spending,Moderate
4303,1957,PhD,Together,6835.0,0,1,2012-12-08,568,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,568,137,Low income,Normal spending,Inactive
6825,1953,Graduation,Together,41452.0,1,1,2013-03-06,480,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,480,16,Normal income,Low spending,Inactive
1072,1965,PhD,Single,40760.0,0,1,2013-08-30,303,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,303,93,Normal income,Low spending,Moderate
4964,1958,PhD,Together,74250.0,0,0,2014-01-26,154,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,154,1158,High income,High spending,Recent
2461,1955,Master,Single,51124.0,1,1,2013-12-18,193,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,193,43,Normal income,Low spending,Recent
10736,1971,Graduation,Single,72258.0,0,1,2013-09-12,290,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,290,1525,High income,High spending,Moderate
3194,1974,PhD,Single,71466.0,0,0,2014-04-05,85,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,85,1230,High income,High spending,Recent
10839,1976,Graduation,Together,36283.0,1,1,2014-04-14,76,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,76,29,Low income,Low spending,Recent
49,1970,Graduation,Single,20587.0,1,0,2014-05-11,49,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,49,25,Low income,Low spending,Recent
4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,102,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,102,24,Low income,Low spending,Recent
10219,1972,Graduation,Together,31590.0,1,0,2013-06-18,376,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,376,38,Low income,Low spending,Moderate
4211,1986,Basic,Married,20425.0,1,0,2012-10-29,608,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,608,57,Low income,Low spending,Inactive
1135,1960,Master,Together,17144.0,1,1,2014-02-15,134,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,134,47,Low income,Low spending,Recent
6299,1968,PhD,Divorced,42564.0,0,1,2013-01-02,543,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,543,813,Normal income,Normal spending,Inactive
10846,1978,Master,Married,43783.0,1,0,2014-05-29,31,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,31,629,Normal income,Normal spending,Recent
347,1976,Graduation,Divorced,40780.0,0,1,2012-09-08,659,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,659,377,Normal income,Normal spending,Inactive
6543,1945,Master,Together,62847.0,0,0,2013-01-15,530,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,530,1612,Normal income,High spending,Inactive
10446,1957,PhD,Married,82017.0,0,0,2012-11-07,599,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,599,729,High income,Normal spending,Inactive
3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,345,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,345,50,Low income,Low spending,Moderate
11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,243,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,243,270,Normal income,Normal spending,Recent
4442,1961,Graduation,Single,46524.0,0,1,2013-04-05,450,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,450,177,Normal income,Normal spending,Moderate
199,1962,Master,Single,45183.0,0,0,2013-01-20,525,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,525,315,Normal income,Normal spending,Inactive
6722,1954,PhD,Married,70421.0,0,1,2014-06-28,1,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,1,767,High income,Normal spending,Recent
796,1965,2n Cycle,Divorced,60161.0,0,1,2012-10-23,614,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,614,1071,Normal income,High spending,Inactive
3749,1973,Graduation,Together,73926.0,0,0,2013-03-02,484,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,484,1580,High income,High spending,Inactive
8523,1968,Graduation,Married,19329.0,1,0,2013-12-14,197,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,197,60,Low income,Low spending,Recent
310,1970,Master,Married,61872.0,0,1,2013-12-13,198,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,198,573,Normal income,Normal spending,Recent
8629,1956,Graduation,Widow,46984.0,1,1,2013-03-26,460,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,460,41,Normal income,Low spending,Moderate
236,1951,Graduation,Married,34838.0,1,1,2013-01-19,526,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,526,170,Low income,Normal spending,Inactive
9930,1944,PhD,Single,82716.0,0,0,2013-11-05,236,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,236,1167,High income,High spending,Recent
3483,1958,Graduation,Married,48192.0,0,0,2013-04-06,449,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,449,1526,Normal income,High spending,Moderate
4599,1976,Master,Married,49681.0,0,2,2013-11-04,237,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,237,458,Normal income,Normal spending,Recent
7326,1971,Master,Married,56850.0,0,1,2014-03-23,98,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,98,63,Normal income,Low spending,Recent
7352,1957,Graduation,Married,55267.0,0,1,2013-10-21,251,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,251,405,Normal income,Normal spending,Moderate
2350,1972,Graduation,Married,59666.0,1,1,2013-03-22,464,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,464,1027,Normal income,High spending,Moderate
9145,1972,Graduation,Single,72504.0,0,1,2013-04-06,449,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,449,1478,High income,High spending,Moderate
2964,1981,Graduation,Married,26872.0,0,0,2013-10-16,256,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,256,72,Low income,Low spending,Moderate
5585,1972,Graduation,Single,21359.0,1,0,2013-04-20,435,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,435,48,Low income,Low spending,Moderate
9687,1975,Graduation,Single,73170.0,0,0,2014-05-31,29,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,29,726,High income,Normal spending,Recent
3732,1955,Master,Married,52750.0,0,1,2013-02-04,510,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,510,860,Normal income,High spending,Inactive
6303,1986,PhD,Together,91820.0,0,0,2013-11-23,218,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,218,1497,High income,High spending,Recent
11176,1970,PhD,Together,65968.0,0,1,2014-05-12,48,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,48,495,High income,Normal spending,Recent
2986,1976,Graduation,Married,30772.0,1,1,2014-03-12,109,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,109,20,Low income,Low spending,Recent
7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,582,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,582,570,Low income,Normal spending,Inactive
3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,92,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,92,769,High income,Normal spending,Recent
7034,1978,2n Cycle,Married,25804.0,1,0,2013-09-01,301,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,301,55,Low income,Low spending,Moderate
9493,1980,PhD,Single,76412.0,0,0,2013-05-05,420,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,420,1808,High income,High spending,Moderate
1143,1972,Graduation,Married,22063.0,1,0,2013-08-08,325,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,325,55,Low income,Low spending,Moderate
1,1961,Graduation,Single,57091.0,0,0,2014-06-15,14,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,14,577,Normal income,Normal spending,Recent
3855,1963,Graduation,Married,22419.0,0,0,2013-04-18,437,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,437,162,Low income,Normal spending,Moderate
5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,403,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,403,1957,High income,High spending,Moderate
5989,1959,2n Cycle,Divorced,78353.0,0,1,2013-04-16,439,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,439,1576,High income,High spending,Moderate
9499,1954,Graduation,Married,93404.0,1,2,2013-05-07,418,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,418,1616,High income,High spending,Moderate
6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,533,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,533,36,Low income,Low spending,Inactive
2150,1958,PhD,Widow,80995.0,0,1,2013-05-11,414,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,414,1482,High income,High spending,Moderate
6646,1984,Graduation,Together,16529.0,1,0,2014-03-01,120,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,120,22,Low income,Low spending,Recent
4887,1976,PhD,Divorced,55412.0,1,1,2013-11-22,219,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,219,63,Normal income,Low spending,Recent
8560,1992,Graduation,Single,48789.0,0,0,2012-09-10,657,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,657,680,Normal income,Normal spending,Inactive
3321,1967,PhD,Together,56575.0,0,2,2013-05-05,420,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,420,542,Normal income,Normal spending,Moderate
11003,1980,2n Cycle,Together,25130.0,1,0,2013-10-02,270,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,270,50,Low income,Low spending,Moderate
10402,1967,Graduation,Married,35441.0,1,1,2013-02-14,500,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,500,39,Low income,Low spending,Inactive
9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,457,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,457,1043,High income,High spending,Moderate
6141,1972,Master,Single,49494.0,1,0,2013-04-25,430,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,430,385,Normal income,Normal spending,Moderate
5687,1980,Graduation,Divorced,81702.0,0,0,2012-09-23,644,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,644,1633,High income,High spending,Inactive
10856,1980,2n Cycle,Single,45889.0,0,1,2013-07-02,362,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,362,46,Normal income,Low spending,Moderate
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,100,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,100,761,Normal income,Normal spending,Recent
4186,1950,Graduation,Together,34026.0,1,1,2013-08-05,328,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,328,76,Low income,Low spending,Moderate
368,1974,Graduation,Married,40049.0,0,1,2012-11-29,577,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,577,290,Low income,Normal spending,Inactive
3312,1988,Graduation,Single,34176.0,1,0,2014-05-12,48,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,48,89,Low income,Low spending,Recent
11121,1981,Graduation,Married,19419.0,1,0,2012-11-10,596,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,596,70,Low income,Low spending,Inactive
5332,1960,2n Cycle,Married,82504.0,0,0,2013-07-27,337,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,337,1066,High income,High spending,Moderate
5848,1970,Graduation,Together,81205.0,0,0,2014-01-13,167,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,167,2009,High income,High spending,Recent
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,638,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,638,1345,Normal income,High spending,Inactive
5935,1956,Master,Single,55284.0,0,1,2012-12-24,552,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,552,764,Normal income,Normal spending,Inactive
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,249,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,249,195,Normal income,Normal spending,Moderate
10262,1980,Graduation,Married,15072.0,2,0,2013-05-10,415,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,415,53,Low income,Low spending,Moderate
7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,381,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,381,368,Normal income,Normal spending,Moderate
9477,1954,PhD,Married,65324.0,0,1,2014-01-11,169,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,169,544,High income,Normal spending,Recent
4856,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,600,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,600,1853,High income,High spending,Inactive
7186,1966,PhD,Together,30843.0,1,1,2014-05-26,34,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,34,35,Low income,Low spending,Recent
5794,1974,PhD,Married,46374.0,0,1,2014-03-17,104,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,104,446,Normal income,Normal spending,Recent
1456,1979,Graduation,Single,60474.0,0,1,2013-04-01,454,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,454,1180,Normal income,High spending,Moderate
4877,1973,Master,Married,38576.0,0,1,2014-03-04,117,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,117,41,Low income,Low spending,Recent
425,1985,Graduation,Married,55357.0,2,0,2013-02-19,495,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,495,727,Normal income,Normal spending,Inactive
3007,1966,Graduation,Together,37758.0,1,1,2012-10-04,633,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,633,40,Low income,Low spending,Inactive
1031,1989,2n Cycle,Married,85710.0,0,0,2013-05-05,420,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,420,1062,High income,High spending,Moderate
4297,1969,Graduation,Together,23228.0,1,0,2014-01-26,154,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,154,40,Low income,Low spending,Recent
807,1969,Master,Together,44602.0,1,1,2014-02-15,134,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,134,292,Normal income,Normal spending,Recent
9553,1987,Graduation,Married,7500.0,0,0,2013-01-09,536,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,536,15,Low income,Low spending,Inactive
4271,1989,2n Cycle,Together,38683.0,1,0,2012-10-04,633,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,633,341,Low income,Normal spending,Inactive
4120,1975,2n Cycle,Single,49514.0,1,0,2013-12-17,194,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,194,369,Normal income,Normal spending,Recent
2036,1973,PhD,Together,57906.0,0,1,2013-06-11,383,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,383,401,Normal income,Normal spending,Moderate
115,1966,Master,Single,43456.0,0,1,2013-03-26,460,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,460,393,Normal income,Normal spending,Moderate
4259,1986,Master,Single,19485.0,2,0,2013-09-24,278,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,278,10,Low income,Low spending,Moderate
8687,1978,Graduation,Together,53172.0,0,1,2013-05-06,419,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,419,486,Normal income,Normal spending,Moderate
2447,1979,Graduation,Together,30545.0,1,0,2012-10-17,620,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,620,69,Low income,Low spending,Inactive
10140,1983,PhD,Together,70123.0,0,0,2013-09-28,274,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,274,1727,High income,High spending,Moderate
9353,1959,Graduation,Single,62450.0,0,1,2014-01-06,174,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,174,995,Normal income,High spending,Recent
3623,1976,Graduation,Together,21675.0,1,0,2014-06-11,18,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,18,45,Low income,Low spending,Recent
738,1981,2n Cycle,Single,42395.0,1,1,2014-04-04,86,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,86,182,Normal income,Normal spending,Recent
7631,1978,Master,Together,61346.0,1,0,2013-10-06,266,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,266,989,Normal income,High spending,Moderate
4789,1953,Graduation,Together,80812.0,0,0,2013-09-17,285,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,285,1677,High income,High spending,Moderate
773,1971,Master,Divorced,42835.0,1,1,2013-06-30,364,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,364,595,Normal income,Normal spending,Moderate
10602,1983,Graduation,Married,39922.0,1,0,2013-02-14,500,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,500,156,Low income,Normal spending,Inactive
1446,1956,Master,Single,86424.0,0,0,2014-04-05,85,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,85,1226,High income,High spending,Recent
3270,1978,2n Cycle,Together,17117.0,1,0,2013-01-17,528,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,528,128,Low income,Normal spending,Inactive
8443,1972,Graduation,Single,24762.0,1,0,2014-02-10,139,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,139,86,Low income,Low spending,Recent
9653,1975,Graduation,Married,35797.0,0,1,2012-10-16,621,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,621,68,Low income,Low spending,Inactive
8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23,341,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,341,16,Low income,Low spending,Moderate
8017,1981,2n Cycle,Married,51111.0,1,1,2014-06-19,10,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,10,55,Normal income,Low spending,Recent
5830,1972,PhD,Single,86857.0,0,0,2012-09-12,655,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,655,2114,High income,High spending,Inactive
4597,1970,PhD,Together,82072.0,0,0,2013-07-02,362,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0,362,2018,High income,High spending,Moderate
7023,1953,PhD,Single,46231.0,2,1,2012-11-26,580,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,580,263,Normal income,Normal spending,Inactive
8086,1959,Graduation,Married,42243.0,1,1,2013-12-11,200,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,200,55,Normal income,Low spending,Recent
8825,1962,Graduation,Together,51195.0,1,1,2013-04-01,454,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0,454,564,Normal income,Normal spending,Moderate
2930,1978,Master,Single,68092.0,0,0,2013-12-16,195,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,3,11,0,195,1281,High income,High spending,Recent
1928,1973,Graduation,Married,31814.0,1,0,2013-02-09,505,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0,505,83,Low income,Low spending,Inactive
7108,1965,Master,Widow,51390.0,1,1,2012-09-08,659,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0,659,353,Normal income,Normal spending,Inactive
10925,1983,Graduation,Married,76630.0,0,0,2014-01-14,166,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0,166,1003,High income,High spending,Recent
9960,1991,Basic,Single,26868.0,1,0,2014-04-30,60,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,60,14,Low income,Low spending,Recent
8800,1943,PhD,Divorced,48948.0,0,0,2013-02-01,513,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1,513,902,Normal income,High spending,Inactive
9224,1972,PhD,Single,55260.0,0,1,2012-12-12,564,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0,564,1139,Normal income,High spending,Inactive
5519,1956,Graduation,Together,64090.0,0,1,2013-08-07,326,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,3,11,1,326,797,High income,Normal spending,Moderate
5046,1958,Graduation,Divorced,78331.0,0,1,2014-01-23,157,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0,157,1638,High income,High spending,Recent
7037,1974,PhD,Married,37087.0,1,0,2013-08-11,322,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0,322,401,Low income,Normal spending,Moderate
905,1986,Graduation,Divorced,21846.0,1,0,2013-10-22,250,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,3,11,0,250,84,Low income,Low spending,Moderate
8624,1958,Graduation,Married,81320.0,0,0,2013-02-06,508,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,3,11,0,508,928,High income,High spending,Inactive
8945,1970,Graduation,Divorced,54137.0,0,1,2013-08-16,317,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0,317,203,Normal income,Normal spending,Moderate
6445,1967,Graduation,Together,66825.0,0,0,2013-07-14,350,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0,350,858,High income,High spending,Moderate
2727,1973,Graduation,Together,57100.0,0,0,2013-12-04,207,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0,207,409,Normal income,Normal spending,Recent
6404,1969,Graduation,Together,58917.0,1,2,2013-03-24,462,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,3,11,0,462,282,Normal income,Normal spending,Moderate
11074,1977,Graduation,Single,85072.0,0,0,2014-04-09,81,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,3,11,0,81,1423,High income,High spending,Recent
10150,1961,Graduation,Single,86429.0,0,0,2013-11-21,220,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,3,11,1,220,1449,High income,High spending,Recent
1968,1971,Graduation,Widow,45684.0,1,0,2013-12-02,209,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,209,28,Normal income,Low spending,Recent
6534,1974,Graduation,Together,47889.0,1,0,2014-01-04,176,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,3,11,0,176,67,Normal income,Low spending,Recent
9485,1986,PhD,Married,45921.0,0,0,2014-03-10,111,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,3,11,0,111,199,Normal income,Normal spending,Recent
7053,1966,PhD,Single,78420.0,0,0,2013-06-29,365,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,3,11,0,365,1453,High income,High spending,Moderate
4654,1992,Graduation,Together,75114.0,0,0,2013-11-07,234,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,3,11,0,234,1253,High income,High spending,Recent
9760,1963,PhD,Widow,52278.0,0,1,2013-01-25,520,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,1,520,1198,Normal income,High spending,Inactive
1048,1972,Master,Married,35641.0,1,0,2013-07-14,350,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,3,11,1,350,178,Low income,Normal spending,Moderate
